id,code,decor,structure,name,url,price,category,sellUnit,Label,height,width,description,isNew,worktop,thickness,producer,url + code
recBWf2tx2O1QewkC,K002_PW_2800x2070_18,K002,PW,DĄB CRAFT SZARY,https://azmproducts.plasmic.run/product/recBWf2tx2O1QewkC,"PLN 215,19",Płyta,CAŁA,,2800,2070,Płyta laminowana,,K002 FP,18,Kronospan,"https://azmproducts.plasmic.run/product/recBWf2tx2O1QewkC, K002_PW_2800x2070_18"
recEjsbBpVS9UTW8u,K003_PW_2800x2070_18,K003,PW,DĄB CRAFT ZŁOTY,https://azmproducts.plasmic.run/product/recEjsbBpVS9UTW8u,"PLN 270,81",Płyta,PASY,,2800,2070,Płyta laminowana,,K003 FP,18,Kronospan,"https://azmproducts.plasmic.run/product/recEjsbBpVS9UTW8u, K003_PW_2800x2070_18"
recPMM1P2mW0T47SS,K004_PW_2800x2070_18,K004,PW,DĄB CRAFT TOBACCO,https://azmproducts.plasmic.run/product/recPMM1P2mW0T47SS,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recPMM1P2mW0T47SS, K004_PW_2800x2070_18"
recGFko6sQXRoIq78,K005_PW_2800x2070_18,K005,PW,DĄB URBAN OYSTER,https://azmproducts.plasmic.run/product/recGFko6sQXRoIq78,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recGFko6sQXRoIq78, K005_PW_2800x2070_18"
recJgZ0MZtZXbp6Dt,K006_PW_2800x2070_18,K006,PW,DĄB URBAN BURSZTYNOWY,https://azmproducts.plasmic.run/product/recJgZ0MZtZXbp6Dt,"PLN 270,81",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recJgZ0MZtZXbp6Dt, K006_PW_2800x2070_18"
recJcLFQ7rSrKOvOL,K007_PW_2800x2070_18,K007,PW,DĄB URBAN KAWOWY,https://azmproducts.plasmic.run/product/recJcLFQ7rSrKOvOL,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recJcLFQ7rSrKOvOL, K007_PW_2800x2070_18"
rec0Bmd52YvdDo0JB,K008_PW_2800x2070_18,K008,PW,ORZECH SELECT JASNY,https://azmproducts.plasmic.run/product/rec0Bmd52YvdDo0JB,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec0Bmd52YvdDo0JB, K008_PW_2800x2070_18"
recEl7js30ewlG8AT,K009_PW_2800x2070_18,K009,PW,ORZECH SELECT CIEMNY,https://azmproducts.plasmic.run/product/recEl7js30ewlG8AT,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recEl7js30ewlG8AT, K009_PW_2800x2070_18"
rec0odXZbAFoZ02HR,K010_SN_2800x2070_18,K010,SN,SOSNA LOFT BIAŁA,https://azmproducts.plasmic.run/product/rec0odXZbAFoZ02HR,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec0odXZbAFoZ02HR, K010_SN_2800x2070_18"
recoJiPFRYspWsf5l,K012_SU_2800x2070_18,K012,SU,BUK ARTISAN PERŁOWY,https://azmproducts.plasmic.run/product/recoJiPFRYspWsf5l,"PLN 270,81",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recoJiPFRYspWsf5l, K012_SU_2800x2070_18"
recaOZq6tuNHiLVhF,K013 _SU_2800x2070_18,K013 ,SU,BUK ARTISAN PIASKOWY,https://azmproducts.plasmic.run/product/recaOZq6tuNHiLVhF,"PLN 270,81",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,K013 SU,18,Kronospan,"https://azmproducts.plasmic.run/product/recaOZq6tuNHiLVhF, K013 _SU_2800x2070_18"
recS1P1TAE6Hl5Sot,K015_PW_2800x2070_18,K015,PW,VINTAGE MARINE WOOD,https://azmproducts.plasmic.run/product/recS1P1TAE6Hl5Sot,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recS1P1TAE6Hl5Sot, K015_PW_2800x2070_18"
recaEpEoEtiA0Y6cX,K016_PW_2800x2070_18,K016,PW,CARBON MARINE WOOD,https://azmproducts.plasmic.run/product/recaEpEoEtiA0Y6cX,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,K016 SU,18,Kronospan,"https://azmproducts.plasmic.run/product/recaEpEoEtiA0Y6cX, K016_PW_2800x2070_18"
recj56H3xjM7W3RRc,K017 _PW_2800x2070_18,K017 ,PW,WIĄZ LIBERTY JASNY,https://azmproducts.plasmic.run/product/recj56H3xjM7W3RRc,"PLN 270,81",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recj56H3xjM7W3RRc, K017 _PW_2800x2070_18"
recRdoEXA9cKPSp9U,K018_PW_2800x2070_18,K018,PW,WIĄZ LIBERTY DYMIONY,https://azmproducts.plasmic.run/product/recRdoEXA9cKPSp9U,"PLN 270,81",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recRdoEXA9cKPSp9U, K018_PW_2800x2070_18"
rec5OoBuSiHf29ibD,K019_PW_2800x2070_18,K019,PW,WIĄZ LIBERTY SREBRNY,https://azmproducts.plasmic.run/product/rec5OoBuSiHf29ibD,"PLN 270,81",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec5OoBuSiHf29ibD, K019_PW_2800x2070_18"
recUiD1nhFvMdU41W,K020_PW_2800x2070_18,K020,PW,ORZECH SELECT CIEPŁY,https://azmproducts.plasmic.run/product/recUiD1nhFvMdU41W,"PLN 270,81",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recUiD1nhFvMdU41W, K020_PW_2800x2070_18"
recCj6UHXdbGVEbuc,K076_PW_2800x2070_18,K076,PW,DĄB PIASKOWANY,https://azmproducts.plasmic.run/product/recCj6UHXdbGVEbuc,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recCj6UHXdbGVEbuc, K076_PW_2800x2070_18"
recXfKLfDXqlrdFRU,K078_PW_2800x2070_18,K078,PW,WIŚNIA RIVERSIDE CIEMNA,https://azmproducts.plasmic.run/product/recXfKLfDXqlrdFRU,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recXfKLfDXqlrdFRU, K078_PW_2800x2070_18"
recGjPpMvIoaZ8gx9,K079_PW_2800x2070_18,K079,PW,DĄB CLUBHOUSE SZARY,https://azmproducts.plasmic.run/product/recGjPpMvIoaZ8gx9,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recGjPpMvIoaZ8gx9, K079_PW_2800x2070_18"
rec39fJDK4IZrF26R,K080_PW_2800x2070_18,K080,PW,DĄB COASTLAND BIAŁY,https://azmproducts.plasmic.run/product/rec39fJDK4IZrF26R,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec39fJDK4IZrF26R, K080_PW_2800x2070_18"
recbj700QJuneWl7c,K081_PW_2800x2070_18,K081,PW,DĄB COASTLAND SZAMPAŃSKI,https://azmproducts.plasmic.run/product/recbj700QJuneWl7c,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recbj700QJuneWl7c, K081_PW_2800x2070_18"
recDcc8iZ2tGVl5TH,K082_PW_2800x2070_18,K082,PW,DĄB BURBON,https://azmproducts.plasmic.run/product/recDcc8iZ2tGVl5TH,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recDcc8iZ2tGVl5TH, K082_PW_2800x2070_18"
recQDQKXnrGgtv8uI,K088_PW_2800x2070_18,K088,PW,DREWNO NORDYCKIE BIAŁE,https://azmproducts.plasmic.run/product/recQDQKXnrGgtv8uI,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recQDQKXnrGgtv8uI, K088_PW_2800x2070_18"
rec1qcvO95AMcZOOk,K089_PW_2800x2070_18,K089,PW,DREWNO NORDYCKIE SZARE,https://azmproducts.plasmic.run/product/rec1qcvO95AMcZOOk,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec1qcvO95AMcZOOk, K089_PW_2800x2070_18"
rec128TG8LoTNTa2a,K090_PW_2800x2070_18,K090,PW,DĄB BRĄZOWY,https://azmproducts.plasmic.run/product/rec128TG8LoTNTa2a,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec128TG8LoTNTa2a, K090_PW_2800x2070_18"
recwrQGJFAR9EsGCk,K365_PW_2800x2070_18,K365,PW,DĄB EVOKE PRZYBRZEŻNY ,https://azmproducts.plasmic.run/product/recwrQGJFAR9EsGCk,"PLN 201,78",Płyta,PÓŁ,,2800,2070,Płyta laminowana,,SE K365 FP,18,Kronospan,"https://azmproducts.plasmic.run/product/recwrQGJFAR9EsGCk, K365_PW_2800x2070_18"
recYODF3F2rNFnUHj,K366_PW_2800x2070_18,K366,PW,DĄB EVOKE KAMIENNY ,https://azmproducts.plasmic.run/product/recYODF3F2rNFnUHj,"PLN 270,81",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/recYODF3F2rNFnUHj, K366_PW_2800x2070_18"
recNpZtu6YpxFbxn5,4298_SU_2800x2070_18,4298,SU,JASNY ATELIER,https://azmproducts.plasmic.run/product/recNpZtu6YpxFbxn5,"PLN 276,88",Płyta,CAŁA,,2800,2070,Płyta laminowana,,4298 UE,18,Kronospan,"https://azmproducts.plasmic.run/product/recNpZtu6YpxFbxn5, 4298_SU_2800x2070_18"
rec4dlW25b0MQ5uBB,4299_SU_2800x2070_18,4299,SU,CIEMNY ATELIER,https://azmproducts.plasmic.run/product/rec4dlW25b0MQ5uBB,"PLN 289,95",Płyta,CAŁA,,2800,2070,Płyta laminowana,,4299 UE,18,Kronospan,"https://azmproducts.plasmic.run/product/rec4dlW25b0MQ5uBB, 4299_SU_2800x2070_18"
rec0tfQa6ukPhtyHD,5501_SN_2800x2070_18,5501,SN,DĄB SŁAWONIA,https://azmproducts.plasmic.run/product/rec0tfQa6ukPhtyHD,"PLN 289,95",Płyta,CAŁA,,2800,2070,Płyta laminowana,,,18,Kronospan,"https://azmproducts.plasmic.run/product/rec0tfQa6ukPhtyHD, 5501_SN_2800x2070_18"
